timestamp,temperature,sp_active_columns,sp_sparsity,tm_active_cells,tm_predictive_cells,anomaly_score,sp_entropy,sp_mean_overlap,sp_dead_column_ratio,sp_max_duty_cycle,sp_mean_duty_cycle
2026-05-15T20:50,13,40,0.01953125,40,73,0.0,6.102332504745123,0.9334846595320666,0.962890625,1.0,0.01953125
2026-05-15T21:20,12,40,0.01953125,40,72,0.0,6.102339193565496,0.9334897660257789,0.962890625,1.0,0.01953125
2026-05-15T21:50,12,40,0.01953125,40,72,0.0,6.102344900582314,0.9334948695796561,0.962890625,1.0,0.01953125
2026-05-15T22:20,12,40,0.01953125,40,70,0.0,6.10235289227981,0.9334999701962361,0.962890625,1.0,0.01953125
2026-05-15T22:50,11,40,0.01953125,40,70,0.0,6.102360773492009,0.9335191013900808,0.962890625,1.0,0.01953125
2026-05-15T23:20,11,40,0.01953125,40,68,0.0,6.102373935491041,0.9335241921035708,0.962890625,1.0,0.01953125
2026-05-15T23:50,9,40,0.01953125,40,67,0.0,6.1023910282006835,0.9335292798896812,0.962890625,1.0,0.01953125
2026-05-16T00:20,10,40,0.01953125,40,67,0.0,6.102408089089263,0.9335343647509359,0.962890625,1.0,0.01953125
2026-05-16T00:50,9,40,0.01953125,40,67,0.0,6.102425027914811,0.9335534640714097,0.962890625,1.0,0.01953125
2026-05-16T01:20,9,40,0.01953125,40,67,0.0,6.102441844896746,0.9335725524184159,0.962890625,1.0,0.01953125
2026-05-16T01:50,9,40,0.01953125,41,67,0.0,6.102463048086711,0.933577620471195,0.962890625,1.0,0.01953125
2026-05-16T02:20,9,40,0.01953125,41,67,0.0,6.10248412416615,0.9335966909218205,0.962890625,1.0,0.01953125
2026-05-16T02:50,9,40,0.01953125,41,67,0.0,6.102505073362438,0.9336157504250002,0.962890625,1.0,0.01953125
2026-05-16T03:20,8,40,0.01953125,43,68,0.0,6.102532820658662,0.9336074709857856,0.962890625,1.0,0.01953125
2026-05-16T03:50,8,40,0.01953125,44,75,0.0,6.102560065169832,0.9335991962966794,0.962890625,1.0,0.01953125
2026-05-16T04:20,7,40,0.01953125,44,76,0.0,6.102591022801102,0.9335909263535952,0.962890625,1.0,0.01953125
2026-05-16T04:50,7,40,0.01953125,44,77,0.0,6.102615857760257,0.9335826611524507,0.962890625,1.0,0.01953125
2026-05-16T05:20,7,40,0.01953125,44,78,0.0,6.102636043505918,0.933574400689169,0.962890625,1.0,0.01953125
2026-05-16T05:50,7,40,0.01953125,44,78,0.0,6.102656341551768,0.9335534524701401,0.962890625,1.0,0.01953125
2026-05-16T06:20,7,40,0.01953125,44,78,0.0,6.1026736325255095,0.9335452051061448,0.962890625,1.0,0.01953125
2026-05-16T06:50,8,40,0.01953125,44,77,0.0,6.1026839669908375,0.9335121686264986,0.962890625,1.0,0.01953125
2026-05-16T07:20,9,40,0.01953125,44,74,0.0,6.102693704996474,0.9334912562152912,0.962890625,1.0,0.01953125
2026-05-16T07:50,9,40,0.01953125,44,72,0.0,6.102699572523097,0.9334830337334785,0.962890625,1.0,0.01953125
2026-05-16T08:20,9,40,0.01953125,44,71,0.0,6.102700963155095,0.9334881085484891,0.962890625,1.0,0.01953125
2026-05-16T08:50,10,40,0.01953125,44,71,0.0,6.102702252043755,0.9335071336890645,0.962890625,1.0,0.01953125
2026-05-16T09:20,11,40,0.01953125,44,71,0.0,6.102698941358473,0.9335121987100842,0.962890625,1.0,0.01953125
2026-05-16T09:50,12,40,0.01953125,44,71,0.0,6.10270093745248,0.9335172608351514,0.962890625,1.0,0.01953125
2026-05-16T10:20,13,40,0.01953125,43,71,0.0,6.102697090068812,0.9335223200667488,0.962890625,1.0,0.01953125
2026-05-16T10:50,13,40,0.01953125,42,71,0.0,6.10269235333791,0.933527376407357,0.962890625,1.0,0.01953125
2026-05-16T11:20,13,40,0.01953125,42,71,0.0,6.102687521762985,0.9335463631607396,0.962890625,1.0,0.01953125
2026-05-16T11:50,14,40,0.01953125,41,71,0.0,6.102683400177148,0.9335514097481281,0.962890625,1.0,0.01953125
2026-05-16T12:20,14,40,0.01953125,41,71,0.0,6.102679182948999,0.9335703788004409,0.962890625,1.0,0.01953125
2026-05-16T12:50,14,40,0.01953125,41,71,0.0,6.102673846673686,0.9335754156535787,0.962890625,1.0,0.01953125
2026-05-16T13:20,15,40,0.01953125,41,58,0.0,6.102675181345447,0.9335804496326205,0.962890625,1.0,0.01953125
2026-05-16T13:50,14,40,0.01953125,41,71,0.0,6.102666720259185,0.9335722298537071,0.962890625,1.0,0.01953125
2026-05-16T14:20,14,40,0.01953125,41,73,0.0,6.102654655028098,0.9335772618703428,0.962890625,1.0,0.01953125
2026-05-16T14:50,14,40,0.01953125,41,73,0.0,6.102639601613291,0.9335690476864463,0.962890625,1.0,0.01953125
2026-05-16T15:20,14,40,0.01953125,41,73,0.0,6.102624466104175,0.9335879792773023,0.962890625,1.0,0.01953125
2026-05-16T15:50,14,40,0.01953125,41,75,0.0,6.102602398635176,0.9335930025060538,0.962890625,1.0,0.01953125
2026-05-16T16:20,14,40,0.01953125,40,77,0.0,6.102581626185737,0.9335847908575936,0.962890625,1.0,0.01953125
